time,threads,tps,qps,r,w,o,lat,err,reconn
2258,16,3978.19,113973.57,52050.54,53966.64,7956.39,9.73,15.00,0.00
2259,16,3980.91,114200.33,52177.78,54060.74,7961.81,9.56,17.00,0.00
2260,16,3974.87,113369.40,51730.36,53690.30,7948.75,9.73,14.00,0.00
2261,16,4113.93,115781.99,52852.08,54701.05,8228.86,9.22,10.00,0.00
2262,16,4045.13,114538.65,52194.66,54254.73,8089.26,9.56,22.00,0.00
2263,16,4039.83,114418.26,52256.83,54080.76,8080.67,9.22,17.00,0.00
2264,16,4029.11,114310.22,52195.47,54056.52,8058.23,9.39,12.00,0.00
2265,16,3977.00,114375.97,52226.99,54194.99,7954.00,9.22,17.00,0.00
2266,16,3989.05,114378.34,52175.61,54224.64,7978.09,10.09,24.00,0.00
2267,16,4107.06,116919.83,53326.83,55378.87,8214.13,9.22,16.00,0.00
2268,16,4011.90,114962.23,52456.74,54481.69,8023.81,9.56,18.00,0.00
2269,16,4023.10,115139.99,52551.36,54542.41,8046.21,9.56,18.00,0.00
2270,16,4086.94,115272.30,52631.22,54468.19,8172.88,9.06,18.00,0.00
2271,16,4083.05,114272.42,52026.65,54078.67,8167.10,9.91,20.00,0.00
2272,16,4082.95,114850.64,52361.38,54324.36,8164.90,9.22,15.00,0.00
2273,16,3991.09,114207.61,52111.19,54113.24,7983.18,9.73,19.00,0.00
2274,16,4120.89,115640.00,52802.63,54595.59,8241.79,9.56,23.00,0.00
2275,16,3998.12,114541.52,52300.61,54244.67,7996.25,9.56,22.00,0.00
2276,16,3950.78,114375.68,52391.10,54083.01,7901.56,9.56,19.00,0.00
2277,16,3965.16,114238.73,52106.16,54203.24,7929.33,9.73,19.00,0.00
2278,16,4019.90,113722.18,51737.72,53943.66,8040.80,10.09,11.00,0.00
2279,16,4052.35,115017.07,52516.60,54395.76,8104.71,9.06,21.00,0.00
2280,16,4107.79,116012.07,53004.29,54792.20,8215.58,9.22,22.00,0.00
2281,16,4061.71,114527.72,52285.22,54119.09,8123.41,9.39,21.00,0.00
2282,16,3906.19,114113.52,52050.52,54250.62,7812.38,10.09,18.00,0.00
2283,16,4050.13,113740.62,51884.65,53755.71,8100.26,9.73,18.00,0.00
2284,16,4060.88,116110.52,52892.41,55096.35,8121.76,9.73,16.00,0.00
2285,16,4136.16,116780.60,53190.09,55318.18,8272.33,9.39,18.00,0.00
2286,16,4079.93,116339.86,53140.02,55039.99,8159.85,9.56,15.00,0.00
2287,16,4012.82,115759.70,52797.58,54937.48,8024.63,9.91,21.00,0.00
2288,16,4094.23,116055.50,53040.97,54826.07,8188.46,9.39,24.00,0.00
2289,16,4048.87,115821.38,52796.35,54926.28,8098.75,9.56,26.00,0.00
2290,16,4070.96,115720.00,52772.54,54805.53,8141.93,9.73,19.00,0.00
2291,16,4033.92,115757.76,52791.98,54897.94,8067.84,9.91,28.00,0.00
2292,16,4003.24,118213.14,53969.26,56237.40,8006.48,9.56,15.00,0.00
2293,16,4104.98,116274.37,53083.71,54980.70,8209.96,9.39,15.00,0.00
2294,16,4168.75,116046.05,52920.83,54787.72,8337.50,9.39,16.00,0.00
2295,16,3971.02,115740.56,52850.25,54948.26,7942.04,9.73,16.00,0.00
2296,16,4023.95,115829.63,52875.37,54906.35,8047.90,9.73,19.00,0.00
2297,16,4057.30,115383.56,52534.90,54734.06,8114.60,9.91,16.00,0.00
2298,16,4178.93,116934.91,53327.05,55251.01,8356.85,9.39,17.00,0.00
2299,16,4118.92,116550.68,53027.94,55283.90,8238.84,9.73,22.00,0.00
2300,16,4106.16,116908.63,53420.11,55276.19,8212.33,9.22,28.00,0.00
2301,16,4011.95,115658.50,52773.31,54862.29,8022.90,9.91,23.00,0.00
2302,16,4054.91,115671.54,52706.88,54853.83,8110.83,9.56,24.00,0.00
2303,16,3941.98,115424.30,52679.68,54860.67,7883.95,9.91,15.00,0.00
2304,16,4152.98,117359.56,53477.80,55576.79,8304.97,9.56,18.00,0.00
2305,16,4017.17,115384.93,52626.25,54723.34,8035.34,9.73,27.00,0.00
2306,16,4081.90,115111.08,52427.67,54520.62,8162.79,10.09,20.00,0.00
2307,16,4143.00,116164.86,52972.94,54904.94,8286.99,9.39,17.00,0.00
2308,16,3966.07,115965.02,52893.92,55138.96,7932.14,9.73,12.00,0.00
2309,16,4157.16,114607.36,52120.98,54172.06,8314.32,9.73,15.00,0.00
2310,16,4056.84,115031.57,52459.98,54457.90,8113.69,9.39,16.00,0.00
2311,16,4072.02,113972.54,51919.25,53909.25,8144.04,9.56,14.00,0.00
2312,16,4029.92,113985.71,52004.96,53920.92,8059.84,9.39,15.00,0.00
2313,16,4083.11,113364.04,51680.38,53517.43,8166.22,9.39,22.00,0.00
2314,16,3931.85,114207.70,52099.04,54244.96,7863.70,9.91,20.00,0.00
2315,16,4027.06,114071.81,51976.83,54041.86,8053.13,9.73,22.00,0.00
2316,16,4030.97,116612.02,53216.55,55332.53,8062.93,9.73,9.00,0.00
2317,16,4051.03,114575.77,52131.35,54342.37,8102.05,9.73,22.00,0.00
2318,16,4145.96,114659.01,52177.55,54189.53,8291.93,9.73,13.00,0.00
2319,16,4036.96,114597.81,52368.46,54155.44,8073.92,9.39,15.00,0.00
2320,16,4001.13,113999.69,51873.68,54123.75,8002.26,10.09,19.00,0.00
2321,16,4040.91,114298.34,52159.78,54057.74,8080.81,9.73,9.00,0.00
2322,16,4155.04,114903.11,52438.51,54153.52,8311.08,9.06,15.00,0.00
2323,16,4168.78,115928.97,52870.25,54721.15,8337.57,9.22,17.00,0.00
2324,16,4051.10,114573.96,52358.35,54113.40,8102.21,9.39,20.00,0.00
2325,16,3931.32,113897.22,52013.21,54021.37,7862.64,9.73,20.00,0.00
2326,16,4041.62,114117.13,52106.04,53928.87,8082.23,9.56,7.00,0.00
2327,16,4071.29,114352.19,52110.73,54097.87,8143.58,9.56,16.00,0.00
2328,16,3917.85,113976.74,52017.06,54123.98,7835.71,10.09,18.00,0.00
2329,16,4129.09,115813.62,52918.20,54638.24,8257.19,9.06,18.00,0.00
2330,16,3965.72,113834.84,51903.28,53999.13,7932.43,9.91,22.00,0.00
2331,16,4137.27,115207.52,52491.43,54441.55,8274.54,9.91,21.00,0.00
2332,16,4069.85,115619.79,52729.08,54751.01,8139.70,9.56,16.00,0.00
2333,16,4014.06,115631.63,52759.74,54844.77,8027.11,9.73,16.00,0.00
2334,16,3946.93,115266.84,52550.02,54821.97,7894.85,9.91,16.00,0.00
2335,16,4049.09,115303.48,52559.13,54646.18,8098.17,9.91,18.00,0.00
2336,16,4131.01,117581.40,53661.18,55658.19,8262.03,9.22,27.00,0.00
2337,16,4057.95,115700.68,52755.40,54829.38,8115.91,9.91,19.00,0.00
2338,16,4135.99,115612.77,52750.90,54590.89,8270.98,9.39,20.00,0.00
2339,16,4023.06,115733.76,52803.80,54882.83,8047.12,9.22,13.00,0.00
2340,16,4076.14,115791.00,52862.83,54776.89,8151.28,9.56,22.00,0.00
2341,16,4056.82,116095.87,52933.66,55048.57,8113.64,9.91,20.00,0.00
2342,16,4048.04,117159.16,53360.53,55702.55,8096.08,9.91,14.00,0.00
2343,16,3989.94,115734.37,52857.26,54896.23,7980.89,9.56,16.00,0.00
2344,16,3982.05,114332.34,52156.61,54211.64,7964.09,9.73,14.00,0.00
2345,16,4114.96,115984.94,52836.52,54918.50,8229.93,9.56,19.00,0.00
2346,16,4050.13,115498.83,52630.74,54767.82,8100.27,9.73,13.00,0.00
2347,16,4020.82,115121.94,52453.69,54626.60,8041.65,10.09,11.00,0.00
2348,16,4001.89,115160.80,52622.54,54534.48,8003.78,9.73,15.00,0.00
2349,16,4140.26,117038.42,53434.39,55323.51,8280.52,9.39,22.00,0.00
2350,16,4028.03,115202.77,52631.35,54515.37,8056.05,9.73,21.00,0.00
2351,16,4049.84,115311.45,52666.92,54544.85,8099.68,9.56,23.00,0.00
2352,16,4129.86,115801.21,52830.27,54713.21,8257.73,9.39,19.00,0.00
2353,16,4113.26,115442.21,52654.29,54559.41,8228.51,9.56,22.00,0.00
2354,16,4062.03,115961.74,52947.34,54890.35,8124.05,9.39,23.00,0.00
2355,16,4155.01,117376.19,53545.09,55521.09,8310.01,9.39,27.00,0.00
2356,16,4104.81,115930.71,52954.58,54766.50,8209.63,9.39,19.00,0.00
2357,16,4140.91,115215.37,52471.80,54461.75,8281.81,10.09,20.00,0.00
2358,16,4190.14,115353.80,52516.73,54456.79,8380.28,9.56,20.00,0.00
2359,16,4009.03,115037.90,52430.41,54589.43,8018.06,10.09,16.00,0.00
2360,16,4034.11,115494.07,52643.40,54782.45,8068.21,9.91,22.00,0.00
2361,16,4096.00,115575.10,52847.04,54536.05,8192.01,9.22,17.00,0.00
2362,16,4139.92,117068.60,53470.90,55318.87,8278.83,9.39,18.00,0.00
2363,16,4066.02,115441.47,52662.22,54646.22,8133.03,9.73,19.00,0.00
2364,16,4120.80,115962.44,52858.46,54862.37,8241.60,9.56,13.00,0.00
2365,16,4002.11,115118.13,52443.43,54670.49,8004.22,9.91,22.00,0.00
2366,16,4086.09,115625.43,52662.10,54792.15,8171.17,9.73,13.00,0.00
2367,16,4116.99,115372.77,52544.89,54592.89,8234.98,9.73,10.00,0.00
2368,16,4082.89,117659.69,53750.49,55743.43,8165.77,9.22,25.00,0.00
2369,16,3928.19,114021.41,51983.47,54181.57,7856.37,10.09,13.00,0.00
2370,16,4062.92,114412.62,52113.92,54172.87,8125.83,9.91,13.00,0.00
2371,16,4028.10,114013.95,52093.35,53863.39,8057.21,9.39,18.00,0.00
2372,16,3967.85,113401.82,51713.09,53754.02,7934.71,9.91,15.00,0.00
2373,16,3976.13,113464.72,51737.69,53774.76,7952.26,10.09,17.00,0.00
2374,16,3992.03,114289.85,52228.39,54077.40,7984.06,9.22,18.00,0.00
2375,16,4019.75,114883.99,52463.80,54381.68,8038.51,9.22,17.00,0.00
2376,16,3981.05,113688.50,51826.69,53898.71,7963.11,10.09,19.00,0.00
2377,16,4028.06,113543.71,51729.78,53757.81,8056.12,9.73,12.00,0.00
2378,16,4039.95,114267.71,52063.41,54125.39,8078.91,9.73,16.00,0.00
2379,16,4081.08,114130.35,52072.07,53896.11,8162.17,9.39,11.00,0.00
2380,16,4072.87,114593.46,52391.38,54055.33,8146.75,9.06,22.00,0.00
2381,16,3963.03,113962.76,52017.35,54019.36,7926.05,9.73,20.00,0.00
2382,16,4085.97,115323.12,52652.60,54498.58,8171.94,9.39,18.00,0.00
2383,16,4115.02,113899.63,51981.29,53688.30,8230.05,9.39,13.00,0.00
2384,16,4032.83,114573.08,52262.76,54244.67,8065.65,9.39,13.00,0.00
2385,16,4004.21,114444.07,52269.77,54165.87,8008.42,9.39,16.00,0.00
2386,16,3960.83,113818.26,51928.84,53967.75,7921.67,9.73,16.00,0.00
2387,16,4156.42,115473.62,52709.30,54452.48,8311.84,9.39,19.00,0.00
2388,16,4069.80,114318.37,52195.43,53982.34,8140.60,9.39,22.00,0.00
2389,16,4120.10,116017.87,53034.31,54743.35,8240.20,9.06,16.00,0.00
2390,16,3957.92,114536.63,52345.92,54274.88,7915.84,9.39,14.00,0.00
2391,16,4051.10,114154.93,52047.34,54005.39,8102.21,9.56,23.00,0.00
2392,16,3970.98,114017.48,51947.76,54127.75,7941.96,10.27,18.00,0.00
2393,16,3986.98,114452.52,52251.78,54227.77,7972.97,9.56,19.00,0.00
2394,16,3965.81,114234.45,52063.47,54238.36,7932.61,9.73,13.00,0.00
2395,16,3977.16,113918.57,51982.09,53982.17,7954.32,9.56,14.00,0.00
2396,16,4047.81,115566.57,52701.52,54769.42,8095.62,9.73,19.00,0.00
2397,16,4161.01,115218.15,52468.07,54429.07,8321.01,9.73,18.00,0.00
2398,16,4085.08,115034.22,52445.01,54418.05,8171.16,9.73,19.00,0.00
2399,16,3960.13,115604.70,52831.69,54852.76,7920.25,9.73,17.00,0.00
2400,16,4092.91,115665.41,52773.82,54705.78,8185.82,9.56,17.00,0.00
2401,16,4101.22,114720.16,52235.81,54282.92,8201.44,9.73,24.00,0.00
2402,16,3992.05,115644.47,52802.67,54856.70,7985.10,9.91,22.00,0.00
2403,16,4165.79,117097.00,53419.26,55346.16,8331.57,9.22,14.00,0.00
2404,16,4030.88,115225.66,52568.48,54595.42,8061.77,9.73,22.00,0.00
2405,16,4153.00,115355.00,52585.00,54465.00,8305.00,9.39,15.00,0.00
2406,16,4084.14,114590.87,52227.76,54193.83,8169.28,9.91,18.00,0.00
2407,16,4025.04,115753.11,52728.50,54974.53,8050.08,9.73,21.00,0.00
2408,16,4082.81,116111.55,52940.52,55005.42,8165.62,9.73,25.00,0.00
2409,16,4142.12,115551.26,52753.49,54514.54,8283.23,9.22,19.00,0.00
2410,16,4046.20,115189.68,52452.59,54643.70,8093.40,9.73,33.00,0.00
2411,16,4085.88,116801.45,53237.38,55392.32,8171.75,9.91,18.00,0.00
2412,16,4121.87,115337.28,52665.30,54428.24,8243.73,9.56,17.00,0.00
2413,16,4036.15,114766.33,52332.97,54362.05,8071.30,9.91,11.00,0.00
2414,16,4041.97,115172.24,52594.65,54492.64,8084.95,9.56,16.00,0.00
2415,16,4068.81,115089.67,52522.57,54429.48,8137.62,9.39,18.00,0.00
2416,16,3998.09,115212.73,52436.24,54780.30,7996.19,10.09,23.00,0.00
2417,16,4011.01,115074.23,52423.10,54629.11,8022.02,9.91,12.00,0.00
2418,16,4060.13,117150.83,53423.75,55606.82,8120.27,9.73,24.00,0.00
2419,16,4021.80,115584.26,52718.38,54822.28,8043.60,9.91,17.00,0.00
2420,16,4118.18,115241.03,52554.29,54450.37,8236.36,9.39,24.00,0.00
2421,16,4011.95,115363.59,52566.36,54773.33,8023.90,9.91,18.00,0.00
2422,16,4060.92,115346.80,52596.00,54628.96,8121.85,9.91,19.00,0.00
2423,16,4074.90,116022.19,52918.72,54953.67,8149.80,9.73,17.00,0.00
2424,16,4083.01,115253.28,52576.13,54511.13,8166.02,9.39,13.00,0.00
2425,16,4035.17,115430.79,52626.18,54734.27,8070.33,9.56,16.00,0.00
2426,16,4060.94,116339.26,53123.20,55094.17,8121.88,9.73,14.00,0.00
2427,16,4139.06,115626.66,52756.76,54591.78,8278.12,9.22,14.00,0.00
2428,16,4067.82,114880.00,52431.72,54312.63,8135.65,9.56,13.00,0.00
2429,16,4051.25,115361.16,52707.27,54551.39,8102.50,9.56,22.00,0.00
2430,16,4070.84,113212.66,51705.02,53365.96,8141.69,9.56,23.00,0.00
2431,16,3963.94,113449.36,51677.25,53844.22,7927.89,10.09,16.00,0.00
2432,16,4058.87,113921.38,51911.35,53892.29,8117.74,10.09,17.00,0.00
2433,16,4093.27,115046.58,52482.46,54377.58,8186.54,9.39,20.00,0.00
2434,16,3972.83,113919.11,51921.77,54051.68,7945.66,9.73,23.00,0.00
2435,16,3970.98,113719.55,51855.79,53921.79,7941.97,10.09,14.00,0.00
2436,16,4152.09,114462.55,52288.16,53870.20,8304.18,8.90,19.00,0.00
2437,16,4061.12,114197.42,52041.56,54033.62,8122.24,9.73,20.00,0.00
2438,16,4016.83,113861.28,51897.85,53929.77,8033.67,10.09,20.00,0.00
2439,16,4039.09,114009.47,52008.13,53923.17,8078.18,9.39,15.00,0.00
2440,16,4130.76,115481.35,52679.97,54539.86,8261.52,9.22,22.00,0.00
2441,16,4002.23,114132.47,52119.96,54008.06,8004.45,9.39,18.00,0.00
2442,16,3976.98,114570.55,52231.80,54384.79,7953.97,10.27,13.00,0.00
2443,16,4046.25,115016.04,52523.21,54400.33,8092.50,9.39,17.00,0.00
2444,16,4025.74,113622.80,51819.72,53751.59,8051.49,9.56,18.00,0.00
2445,16,4002.80,114243.33,52187.41,54051.32,8004.60,9.39,21.00,0.00
2446,16,4030.12,113640.35,51805.53,53774.59,8060.24,9.56,22.00,0.00
2447,16,3972.89,114045.85,52142.56,53957.51,7945.78,9.39,14.00,0.00
2448,16,4039.13,115377.67,52538.67,54759.74,8079.26,9.91,16.00,0.00
2449,16,4029.00,114133.14,52064.06,54011.07,8058.01,9.39,17.00,0.00
2450,16,4000.03,114632.76,52397.35,54236.36,7999.05,9.39,14.00,0.00
2451,16,4078.98,115977.37,52950.71,54867.70,8158.96,9.39,12.00,0.00
2452,16,4051.05,116507.54,53240.71,55164.73,8102.11,9.22,18.00,0.00
2453,16,4058.19,115489.27,52775.41,54597.49,8116.37,9.39,8.00,0.00
2454,16,4113.78,115375.85,52570.20,54578.09,8227.56,9.56,13.00,0.00
2455,16,4096.19,115328.45,52628.49,54507.58,8192.39,9.56,16.00,0.00
2456,16,4110.73,117829.40,53887.52,55720.40,8221.47,9.22,16.00,0.00
2457,16,4003.21,115902.04,52900.75,54994.86,8006.42,9.73,17.00,0.00
2458,16,3988.00,115477.10,52873.04,54628.05,7976.01,9.39,15.00,0.00
2459,16,4061.83,115742.09,52797.76,54820.67,8123.66,9.56,14.00,0.00
2460,16,3973.01,115321.39,52555.18,54821.18,7945.03,10.09,19.00,0.00
2461,16,4062.82,115186.90,52602.67,54458.59,8125.64,9.56,21.00,0.00
2462,16,4050.27,115314.75,52637.54,54575.67,8101.54,9.39,28.00,0.00
2463,16,4037.85,115114.85,52518.11,54522.03,8074.71,9.73,24.00,0.00
2464,16,4129.95,115161.51,52465.32,54435.30,8260.89,9.73,21.00,0.00
2465,16,4034.19,116838.61,53303.56,55466.66,8068.39,9.73,20.00,0.00
2466,16,4102.07,115818.11,52808.96,54805.00,8204.15,9.73,15.00,0.00
2467,16,4048.68,114628.81,52279.81,54251.65,8097.35,9.91,26.00,0.00
2468,16,4038.09,115741.66,52770.21,54895.26,8076.19,9.56,13.00,0.00
2469,16,4031.93,115778.88,52879.03,54836.00,8063.85,9.39,19.00,0.00
2470,16,3983.28,115534.04,52643.66,54923.82,7966.55,10.09,18.00,0.00
2471,16,4046.71,116485.77,53160.25,55232.10,8093.43,9.56,16.00,0.00
2472,16,4057.23,115926.55,52898.99,54913.10,8114.46,9.56,19.00,0.00
2473,16,4011.08,115947.33,53011.07,54914.10,8022.16,9.39,15.00,0.00
2474,16,4101.71,116651.67,53178.20,55271.05,8202.41,9.39,21.00,0.00
2475,16,4047.18,115341.03,52644.30,54601.38,8095.35,9.56,20.00,0.00
2476,16,4057.15,115594.17,52759.90,54720.97,8113.29,9.39,17.00,0.00
2477,16,4111.98,115605.35,52753.70,54626.69,8224.95,9.39,17.00,0.00
2478,16,4081.92,114874.77,52401.98,54308.94,8163.84,9.73,17.00,0.00
2479,16,4104.92,115300.77,52532.98,54557.94,8209.84,9.91,17.00,0.00
2480,16,4017.96,115394.79,52691.45,54667.43,8035.92,9.73,18.00,0.00
2481,16,4055.21,115591.87,52715.68,54765.78,8110.41,9.73,15.00,0.00
2482,16,4069.88,115205.73,52475.51,54590.45,8139.77,9.91,20.00,0.00
2483,16,4032.98,116274.34,53129.70,55080.68,8063.95,9.56,20.00,0.00
2484,16,4126.86,117004.01,53432.18,55316.12,8255.72,9.39,22.00,0.00
2485,16,4053.20,115346.80,52603.64,54636.75,8106.41,9.73,20.00,0.00
2486,16,3988.02,114939.47,52355.21,54608.22,7976.03,10.09,15.00,0.00
2487,16,4048.91,114867.40,52341.81,54427.77,8097.82,10.09,17.00,0.00
2488,16,4079.94,114879.18,52422.17,54297.14,8159.87,9.56,15.00,0.00
2489,16,4084.01,115355.40,52581.18,54606.19,8168.03,9.73,15.00,0.00
2490,16,4077.09,113709.47,51934.13,53622.17,8153.18,9.39,16.00,0.00
2491,16,3995.08,114165.26,52093.03,54081.07,7991.16,9.56,26.00,0.00
2492,16,4003.99,113991.85,52084.93,53898.93,8007.99,9.39,13.00,0.00
2493,16,4003.89,113800.86,51879.57,53913.51,8007.78,9.73,17.00,0.00
2494,16,4070.98,115791.49,52779.77,54871.76,8139.96,9.56,23.00,0.00
2495,16,3990.97,114040.25,52008.66,54048.64,7982.95,9.91,20.00,0.00
2496,16,4073.94,113422.20,51599.18,53674.15,8148.87,9.73,12.00,0.00
2497,16,3971.03,113779.92,52016.42,53821.43,7942.06,9.73,18.00,0.00
2498,16,3972.15,112695.19,51450.91,53299.98,7944.30,9.73,14.00,0.00
2499,16,3964.90,113843.21,51897.73,54015.68,7929.81,10.09,18.00,0.00
2500,16,3923.08,113354.32,51701.06,53807.10,7846.16,9.91,18.00,0.00
2501,16,3977.78,113648.69,51804.12,53889.01,7955.56,10.27,10.00,0.00
2502,16,3986.10,113403.79,51817.27,53614.32,7972.20,9.56,20.00,0.00
2503,16,3991.99,113855.83,51927.92,53943.92,7983.99,9.56,19.00,0.00
2504,16,3977.89,113584.95,51805.61,53823.56,7955.79,10.46,20.00,0.00
2505,16,3980.33,113634.34,51714.25,53959.43,7960.65,10.27,19.00,0.00
2506,16,4022.01,115347.40,52696.18,54607.19,8044.03,9.39,17.00,0.00
2507,16,3989.95,115038.58,52507.35,54552.33,7978.90,9.73,23.00,0.00
2508,16,4087.87,113957.29,51897.31,53883.25,8176.73,9.73,20.00,0.00
2509,16,4023.05,113845.41,51954.64,53844.67,8046.10,9.73,23.00,0.00
2510,16,3967.88,113748.47,51860.39,53953.33,7934.75,9.91,20.00,0.00
2511,16,4093.25,114226.98,52034.18,54005.30,8187.50,9.56,15.00,0.00
2512,16,3997.01,113913.34,52069.15,53850.16,7994.02,9.39,21.00,0.00
2513,16,4098.88,114012.68,51886.49,53928.43,8197.76,9.73,19.00,0.00
2514,16,3963.95,113491.62,51732.37,53831.34,7927.90,9.91,14.00,0.00
2515,16,4002.10,113931.83,52004.29,53924.34,8003.20,9.39,14.00,0.00
2516,16,4030.86,114881.13,52316.24,54502.17,8062.73,10.27,12.00,0.00
2517,16,3989.13,114761.75,52290.71,54492.78,7978.26,10.27,17.00,0.00
2518,16,3996.99,115369.76,52695.89,54679.89,7993.98,9.56,7.00,0.00
2519,16,4092.80,116787.39,53252.44,55350.34,8184.61,9.56,27.00,0.00
2520,16,4075.26,114630.23,52213.29,54265.42,8151.51,10.09,15.00,0.00
2521,16,4172.84,116011.52,52972.96,54692.89,8345.68,9.06,23.00,0.00
2522,16,4076.01,115610.33,52720.15,54738.16,8152.02,9.56,17.00,0.00
2523,16,4074.02,115559.50,52726.23,54686.24,8147.04,9.56,10.00,0.00
2524,16,3999.93,115283.90,52545.04,54738.00,8000.85,9.91,17.00,0.00
2525,16,4089.16,114933.39,52459.00,54297.07,8177.31,9.56,28.00,0.00
2526,16,3962.88,114193.45,51970.39,54296.31,7926.75,10.65,17.00,0.00
2527,16,4046.99,115059.61,52410.82,54554.81,8093.97,10.09,21.00,0.00
2528,16,3989.10,114796.85,52256.30,54562.35,7978.20,10.09,14.00,0.00
2529,16,4021.05,114405.54,52178.70,54184.73,8042.11,10.09,18.00,0.00
2530,16,4035.84,115912.40,52983.90,54856.82,8071.68,9.22,24.00,0.00
2531,16,3940.14,115124.22,52566.93,54677.00,7880.29,9.91,25.00,0.00
2532,16,4091.97,115564.08,52735.58,54644.56,8183.93,9.39,17.00,0.00
2533,16,4052.75,115109.84,52524.73,54479.61,8105.50,9.56,15.00,0.00
2534,16,4125.26,116666.33,53141.34,55274.47,8250.52,9.56,16.00,0.00
2535,16,4074.86,114428.97,52152.16,54127.09,8149.71,9.91,22.00,0.00
2536,16,4030.05,115493.38,52644.63,54788.65,8060.10,10.09,16.00,0.00
2537,16,4010.06,115839.84,52964.84,54854.87,8020.13,9.56,15.00,0.00
2538,16,4105.04,116304.17,53145.53,54948.55,8210.08,9.22,16.00,0.00
2539,16,4073.84,114884.45,52257.93,54478.84,8147.68,10.46,16.00,0.00
2540,16,4090.18,115321.96,52641.26,54500.34,8180.35,9.73,14.00,0.00
2541,16,4079.04,114567.98,52261.45,54148.47,8158.07,9.73,19.00,0.00
2542,16,3987.84,115044.25,52447.84,54621.75,7974.67,10.27,16.00,0.00
2543,16,4077.07,114545.05,52213.94,54175.97,8155.15,9.91,20.00,0.00
2544,16,4135.10,115614.71,52654.23,54690.28,8270.19,9.73,19.00,0.00
2545,16,4004.83,115343.18,52612.80,54720.71,8009.67,9.73,14.00,0.00
2546,16,4149.92,115112.72,52428.96,54384.92,8298.84,9.56,21.00,0.00
2547,16,4044.08,115045.18,52534.00,54422.03,8089.15,9.39,21.00,0.00
2548,16,4026.05,115223.57,52578.72,54592.74,8052.11,9.73,21.00,0.00
2549,16,4068.12,114717.40,52324.55,54256.61,8136.24,9.22,19.00,0.00
2550,16,3996.83,112895.17,51386.80,53514.71,7993.66,10.46,18.00,0.00
2551,16,3933.14,113817.02,51940.84,54009.91,7866.28,10.09,20.00,0.00
2552,16,3940.70,113781.39,51896.07,54003.91,7881.40,10.65,20.00,0.00
2553,16,3960.15,113853.33,52003.98,53929.05,7920.30,9.39,13.00,0.00
2554,16,3975.82,113676.75,51836.60,53888.51,7951.63,9.73,16.00,0.00
2555,16,4016.37,113476.56,51798.82,53644.99,8032.75,9.39,11.00,0.00
2556,16,4024.92,114640.83,52307.01,54283.97,8049.85,9.56,21.00,0.00
2557,16,3836.95,113434.65,51694.38,54066.35,7673.91,10.84,16.00,0.00
2558,16,4021.93,113825.04,52002.11,53779.08,8043.86,9.39,19.00,0.00
2559,16,3898.99,112188.82,51131.92,53259.91,7796.99,10.65,14.00,0.00
2560,16,4043.89,114032.01,52051.63,53891.59,8088.79,9.39,19.00,0.00
2561,16,4042.14,113976.83,52033.75,53858.81,8084.27,9.91,28.00,0.00
2562,16,4055.13,114411.76,52251.72,54049.78,8110.27,9.39,15.00,0.00
2563,16,4035.04,114739.01,52407.46,54261.48,8070.07,9.22,25.00,0.00
2564,16,4028.85,113992.74,51948.06,53986.98,8057.70,9.73,13.00,0.00
2565,16,4094.17,114000.63,51902.11,53911.19,8187.33,9.91,17.00,0.00
2566,16,4023.88,115544.42,52747.37,54748.31,8048.75,9.73,11.00,0.00
2567,16,3924.92,114036.76,51950.98,54235.94,7849.85,10.84,17.00,0.00
2568,16,4000.16,114635.54,52325.07,54310.15,8000.32,9.56,19.00,0.00
2569,16,4053.88,114415.54,52298.42,54009.37,8107.76,9.22,23.00,0.00
2570,16,4059.05,114121.28,52105.58,53897.60,8118.09,9.39,16.00,0.00
2571,16,4009.07,114121.89,52069.86,54033.89,8018.13,9.39,15.00,0.00
2572,16,3958.06,113881.68,52040.77,53924.79,7916.12,9.22,17.00,0.00
2573,16,3985.91,113601.51,51762.87,53866.82,7971.83,9.73,17.00,0.00
2574,16,4062.94,115683.21,52895.18,54662.16,8125.87,9.06,21.00,0.00
2575,16,4033.01,114629.22,52265.10,54298.11,8066.02,9.91,21.00,0.00
2576,16,4074.96,114600.91,52302.50,54148.49,8149.92,9.39,17.00,0.00
2577,16,4081.08,114854.22,52368.01,54325.05,8161.16,9.91,16.00,0.00
2578,16,4019.17,115072.01,52542.29,54490.37,8039.35,9.56,16.00,0.00
2579,16,4028.84,114437.48,52131.94,54247.86,8057.68,10.27,20.00,0.00
2580,16,4012.21,115773.94,52824.71,54924.82,8024.41,9.73,15.00,0.00
2581,16,4112.61,115553.17,52814.05,54513.89,8225.23,9.39,17.00,0.00
2582,16,4097.09,115189.40,52646.10,54349.13,8194.17,9.39,16.00,0.00
2583,16,4045.97,114454.22,52267.65,54095.63,8090.95,9.73,7.00,0.00
2584,16,4040.02,115427.69,52627.31,54720.33,8080.05,9.91,25.00,0.00
2585,16,4053.99,114698.76,52278.89,54311.89,8107.98,9.91,22.00,0.00
2586,16,3994.01,115477.26,52810.12,54678.12,7989.02,9.73,20.00,0.00
