time,threads,tps,qps,r,w,o,lat,err,reconn
1291,16,4709.99,135614.76,61875.89,64319.89,9418.98,7.70,19.00,0.00
1292,16,4763.04,135437.14,61749.52,64160.54,9527.08,8.90,15.00,0.00
1293,16,4731.01,135569.23,61820.10,64287.11,9462.02,9.06,21.00,0.00
1294,16,4853.99,134326.78,61240.90,63377.90,9707.98,7.56,21.00,0.00
1295,16,4712.95,135652.65,62059.38,64167.36,9425.91,7.43,24.00,0.00
1296,16,4778.05,135680.32,61881.60,64242.62,9556.09,7.56,11.00,0.00
1297,16,4800.99,134758.69,61459.86,63696.85,9601.98,7.56,33.00,0.00
1298,16,4776.01,135230.19,61600.09,64078.09,9552.01,7.84,18.00,0.00
1299,16,4791.97,135216.21,61625.64,64006.62,9583.94,7.56,26.00,0.00
1300,16,4772.97,135017.20,61535.64,63936.62,9544.94,7.56,16.00,0.00
1301,16,4618.03,135249.84,61660.38,64352.40,9237.06,9.22,25.00,0.00
1302,16,4773.04,135836.09,62064.50,64225.51,9546.08,7.43,22.00,0.00
1303,16,4679.98,135364.45,61711.75,64292.74,9359.96,9.06,16.00,0.00
1304,16,4812.00,135206.97,61658.99,63923.98,9624.00,7.43,22.00,0.00
1305,16,4745.00,135089.99,61610.00,63990.00,9490.00,7.70,24.00,0.00
1306,16,4754.97,134770.11,61509.60,63750.58,9509.94,7.56,23.00,0.00
1307,16,4674.05,134646.36,61417.62,63880.65,9348.09,9.06,22.00,0.00
1308,16,4729.00,135152.96,61544.98,64149.98,9458.00,9.06,24.00,0.00
1309,16,4821.99,135674.59,62005.81,64024.81,9643.97,7.43,27.00,0.00
1310,16,4789.99,134795.58,61427.81,63787.80,9579.97,7.70,26.00,0.00
1311,16,4683.98,133147.54,60716.79,63062.78,9367.97,9.22,20.00,0.00
1312,16,4774.06,134681.72,61458.79,63674.81,9548.12,7.43,22.00,0.00
1313,16,4802.99,135625.70,61945.86,64073.86,9605.98,7.43,18.00,0.00
1314,16,4789.95,134981.57,61548.35,63854.32,9578.90,7.56,24.00,0.00
1315,16,4799.03,135657.87,61897.40,64161.41,9599.06,7.43,17.00,0.00
1316,16,4726.00,135425.00,61846.00,64128.00,9451.00,7.70,16.00,0.00
1317,16,4693.04,133393.06,60836.48,63169.50,9387.07,7.98,21.00,0.00
1318,16,4587.98,132998.38,60615.72,63206.71,9175.96,9.39,21.00,0.00
1319,16,4740.98,134772.41,61516.73,63774.72,9480.96,7.56,18.00,0.00
1320,16,4834.03,134777.90,61418.41,63690.43,9669.06,7.56,31.00,0.00
1321,16,4734.96,134356.88,61314.49,63572.47,9469.92,7.70,15.00,0.00
1322,16,4792.03,134881.71,61497.32,63800.33,9584.05,7.56,26.00,0.00
1323,16,4727.00,134921.01,61464.00,64003.00,9454.00,9.22,21.00,0.00
1324,16,4813.98,135341.56,61770.80,63942.79,9627.97,7.43,19.00,0.00
1325,16,4648.01,134549.25,61410.11,63843.12,9296.02,7.70,25.00,0.00
1326,16,4726.60,134885.54,61524.77,63907.57,9453.20,7.56,30.00,0.00
1327,16,4725.43,134896.23,61510.58,63934.80,9450.86,7.70,23.00,0.00
1328,16,4737.98,134604.44,61378.75,63750.74,9474.96,7.70,21.00,0.00
1329,16,4660.98,132533.55,60520.80,62689.79,9322.97,7.70,19.00,0.00
1330,16,4601.01,131760.31,60108.14,62451.15,9201.02,7.70,19.00,0.00
1331,16,4727.00,131940.02,60094.01,62391.01,9455.00,7.84,22.00,0.00
1332,16,4696.03,131408.97,59965.44,62051.46,9392.07,7.70,13.00,0.00
1333,16,4680.97,131944.06,60154.57,62427.55,9361.93,7.70,18.00,0.00
1334,16,4682.01,131836.21,60064.10,62408.10,9364.02,7.70,23.00,0.00
1335,16,4595.02,132007.47,60222.22,62595.22,9190.03,8.28,25.00,0.00
1336,16,4635.98,132216.41,60358.73,62585.72,9271.96,7.70,21.00,0.00
1337,16,4634.00,129897.07,59247.03,61382.03,9268.00,7.98,25.00,0.00
1338,16,4693.01,131604.19,59944.08,62275.09,9385.01,7.84,25.00,0.00
1339,16,4600.98,131816.47,60160.76,62452.75,9202.96,8.28,25.00,0.00
1340,16,4684.02,131390.56,59941.25,62081.26,9368.04,7.70,20.00,0.00
1341,16,4721.02,132393.61,60380.28,62571.29,9442.04,7.70,22.00,0.00
1342,16,4554.99,130009.58,59413.81,61486.80,9108.97,7.84,21.00,0.00
1343,16,4594.99,132099.67,60343.85,62564.85,9190.98,7.70,15.00,0.00
1344,16,4619.01,132823.21,60725.09,62860.10,9238.01,7.56,24.00,0.00
1345,16,4703.02,132577.50,60574.23,62598.23,9405.04,7.56,25.00,0.00
1346,16,4643.99,132039.57,60259.81,62491.80,9287.97,7.84,21.00,0.00
1347,16,4689.98,131007.58,59817.81,61807.80,9381.97,7.70,21.00,0.00
1348,16,4665.03,132342.74,60372.34,62642.35,9328.05,7.56,24.00,0.00
1349,16,4730.00,131694.11,60120.27,62112.84,9461.00,7.70,26.99,0.00
1350,16,4608.94,131921.78,60051.19,62652.72,9217.87,9.39,24.00,0.00
1351,16,4589.01,132167.39,60305.18,62684.19,9178.03,8.13,21.00,0.00
1352,16,4558.56,132520.12,60395.13,63007.88,9117.11,9.39,23.00,0.00
1353,16,4715.47,132739.14,60523.99,62784.22,9430.93,7.70,19.00,0.00
1354,16,4580.99,132265.64,60311.83,62792.83,9160.97,9.06,16.00,0.00
1355,16,4683.04,132367.16,60309.53,62690.55,9367.08,7.84,21.00,0.00
1356,16,4626.97,132486.14,60517.61,62714.59,9253.94,7.84,14.00,0.00
1357,16,4632.99,132037.85,60253.93,62517.93,9265.99,9.22,23.00,0.00
1358,16,4547.03,133484.87,60913.40,63477.41,9094.06,9.22,19.00,0.00
1359,16,4651.99,132041.77,60221.89,62516.89,9302.98,7.84,23.00,0.00
1360,16,4659.96,132759.89,60493.49,62945.47,9320.92,9.06,23.00,0.00
1361,16,4591.04,132066.29,60219.59,62665.61,9181.09,9.22,19.00,0.00
1362,16,4584.01,131561.16,59982.08,62410.08,9169.01,9.06,19.00,0.00
1363,16,4570.98,132376.33,60423.70,62810.68,9141.95,8.28,21.00,0.00
1364,16,4624.02,130935.65,59756.30,61931.31,9248.05,7.84,20.00,0.00
1365,16,4581.96,131933.86,60257.48,62512.46,9163.92,8.13,24.00,0.00
1366,16,4619.55,131336.14,59821.14,62275.90,9239.10,9.22,11.00,0.00
1367,16,4592.48,133013.90,60721.35,63107.60,9184.96,7.84,17.00,0.00
1368,16,4611.99,132443.77,60401.89,62817.89,9223.98,9.06,18.00,0.00
1369,16,4643.01,132555.39,60499.18,62771.18,9285.03,7.70,25.00,0.00
1370,16,4646.96,133497.83,60865.47,63337.45,9294.92,9.06,18.00,0.00
1371,16,4832.03,135158.79,61727.36,63767.37,9664.06,7.43,18.00,0.00
1372,16,4776.99,134113.74,61152.88,63406.88,9553.98,7.84,17.00,0.00
1373,16,4629.97,132651.28,60448.67,62942.66,9259.95,9.22,20.00,0.00
1374,16,4798.01,135360.36,61770.16,63994.17,9596.03,7.56,24.00,0.00
1375,16,4693.00,134524.07,61374.03,63764.03,9386.01,7.84,19.00,0.00
1376,16,4747.59,134030.32,61150.67,63384.48,9495.17,7.56,25.00,0.00
1377,16,4706.35,134712.98,61567.56,63732.72,9412.70,7.56,27.00,0.00
1378,16,4762.08,133951.17,61075.99,63351.03,9524.15,8.28,24.00,0.00
1379,16,4834.99,135175.64,61684.84,63820.83,9669.97,7.43,21.00,0.00
1380,16,4843.02,135769.43,61876.19,64207.20,9686.03,7.43,13.00,0.00
1381,16,4794.99,134834.82,61525.92,63718.92,9589.99,7.43,22.00,0.00
1382,16,4767.01,135315.33,61730.15,64051.15,9534.02,7.56,16.00,0.00
1383,16,4784.01,135171.17,61748.08,63855.08,9568.01,7.43,17.00,0.00
1384,16,4779.99,135292.66,61752.84,63979.84,9559.98,7.43,12.00,0.00
1385,16,4762.96,134895.97,61483.53,63886.51,9525.93,7.56,18.00,0.00
1386,16,4808.02,135084.51,61608.23,63861.24,9615.04,7.56,22.00,0.00
1387,16,4647.99,135161.62,61703.82,64160.82,9296.97,7.70,22.00,0.00
1388,16,4775.95,134289.70,61323.41,63415.39,9550.91,7.43,17.00,0.00
1389,16,4611.05,133403.58,60840.72,63339.75,9223.11,7.84,19.00,0.00
1390,16,4685.01,131815.23,60102.11,62343.11,9370.02,8.28,17.00,0.00
1391,16,4651.98,132865.52,60600.78,62960.77,9303.97,7.70,10.00,0.00
1392,16,4681.03,131179.71,59775.33,62043.34,9361.05,7.70,15.00,0.00
1393,16,4587.01,131942.39,60269.18,62498.19,9175.03,7.70,16.00,0.00
1394,16,4494.00,130091.93,59353.97,61749.97,8988.00,9.22,20.00,0.00
1395,16,4607.01,132098.15,60371.07,62513.07,9214.01,7.56,20.00,0.00
1396,16,4709.73,132206.54,60285.60,62501.47,9419.47,7.70,18.00,0.00
1397,16,4682.24,131926.65,60162.03,62400.15,9364.47,7.84,21.00,0.00
1398,16,4710.02,131673.47,60034.21,62219.22,9420.03,7.84,26.00,0.00
1399,16,4604.02,131154.59,59785.27,62161.28,9208.04,9.06,23.00,0.00
1400,16,4629.99,131892.81,60077.91,62555.91,9258.99,8.90,17.00,0.00
1401,16,4712.95,134744.53,61482.33,63836.30,9425.90,7.56,20.00,0.00
1402,16,4791.03,135594.75,62001.34,64010.36,9583.05,7.43,26.00,0.00
1403,16,4658.97,134558.08,61327.58,63913.56,9316.94,9.06,25.00,0.00
1404,16,4575.05,132893.33,60653.61,63088.63,9151.09,9.06,18.00,0.00
1405,16,4793.97,134547.30,61323.68,63636.67,9586.95,7.98,17.00,0.00
1406,16,4701.99,134593.85,61427.93,63760.93,9404.99,7.56,18.00,0.00
1407,16,4815.01,135728.28,62012.13,64087.13,9629.02,7.43,23.00,0.00
1408,16,4734.03,135171.80,61729.37,63973.38,9469.06,7.43,18.00,0.00
1409,16,4743.00,133509.02,60774.01,63250.01,9485.00,9.22,10.00,0.00
1410,16,4829.00,134960.12,61627.06,63674.06,9659.01,7.43,21.00,0.00
1411,16,4737.95,134765.45,61496.29,63793.27,9475.89,7.43,25.00,0.00
1412,16,4797.02,134399.61,61347.28,63459.29,9593.04,7.56,20.00,0.00
1413,16,4679.01,134360.37,61267.17,63735.17,9358.03,9.06,20.00,0.00
1414,16,4755.00,134406.93,61288.97,63607.97,9510.00,9.06,17.00,0.00
1415,16,4726.96,134959.97,61528.53,63976.51,9454.93,7.70,23.00,0.00
1416,16,4556.05,134969.48,61570.67,64286.70,9112.10,9.39,18.00,0.00
1417,16,4807.98,133982.44,60988.74,63377.73,9615.96,7.70,17.00,0.00
1418,16,4793.03,134653.74,61492.34,63575.35,9586.05,7.43,23.00,0.00
1419,16,4569.98,132783.52,60568.78,63074.77,9139.97,9.22,29.00,0.00
1420,16,4676.97,133305.09,60825.59,63125.57,9353.94,9.22,17.00,0.00
1421,16,4760.99,135119.77,61707.89,63889.89,9521.98,7.43,22.00,0.00
1422,16,4710.04,135385.19,61739.54,64225.57,9420.08,7.70,17.00,0.00
1423,16,4648.99,134721.59,61440.81,63983.80,9296.97,9.06,20.00,0.00
1424,16,4651.98,134661.53,61436.78,63919.78,9304.97,7.70,17.00,0.00
1425,16,4744.04,134629.10,61344.50,63796.52,9488.08,9.06,21.00,0.00
1426,16,4685.99,134538.79,61411.91,63754.90,9371.99,7.56,19.00,0.00
1427,16,4767.98,135132.36,61557.71,64038.70,9535.95,7.56,26.00,0.00
1428,16,4707.00,134420.87,61358.94,63647.94,9413.99,7.70,19.00,0.00
1429,16,4723.02,134188.55,61171.25,63571.26,9446.04,9.22,24.00,0.00
1430,16,4755.00,134587.12,61369.06,63708.06,9510.01,7.70,24.00,0.00
1431,16,4788.96,134256.75,61211.43,63467.41,9577.91,9.06,16.00,0.00
1432,16,4821.05,135180.53,61667.70,63870.72,9642.11,7.43,30.00,0.00
1433,16,4752.96,134849.76,61442.44,63901.41,9505.91,8.43,20.00,0.00
1434,16,4636.04,131577.02,59949.46,62355.48,9272.07,9.39,15.00,0.00
1435,16,4717.99,135275.61,61760.82,64078.82,9435.97,7.43,29.00,0.00
1436,16,4791.01,134811.24,61458.11,63772.11,9581.02,7.70,22.00,0.00
1437,16,4679.99,135250.81,61794.91,64095.91,9359.99,7.43,17.00,0.00
1438,16,4744.03,133949.88,61046.40,63414.42,9489.06,9.22,21.00,0.00
1439,16,4697.01,133676.21,60982.09,63300.10,9394.01,8.90,21.00,0.00
1440,16,4806.97,135042.14,61608.61,63819.59,9613.94,7.43,25.00,0.00
1441,16,4671.96,135428.98,61831.53,64253.52,9343.93,7.56,22.00,0.00
1442,16,4710.01,134492.20,61290.09,63782.10,9420.01,9.06,20.00,0.00
1443,16,4804.04,135141.05,61673.48,63859.50,9608.07,7.43,21.00,0.00
1444,16,4816.90,135173.14,61682.70,63858.65,9631.80,7.43,26.00,0.00
1445,16,4711.09,134621.53,61438.15,63759.20,9424.18,7.84,14.00,0.00
1446,16,4721.99,134886.61,61548.82,63893.82,9443.97,8.13,31.00,0.00
1447,16,4771.02,134726.70,61518.32,63666.33,9542.05,7.43,17.00,0.00
1448,16,4549.97,131573.22,59983.64,62489.63,9099.95,9.39,22.00,0.00
1449,16,4656.04,132256.05,60313.48,62630.50,9312.07,7.84,24.00,0.00
1450,16,4590.02,131765.43,60035.20,62550.21,9180.03,9.39,15.00,0.00
1451,16,4567.98,132244.33,60422.69,62685.68,9135.95,8.28,17.00,0.00
1452,16,4752.02,132334.57,60355.26,62475.27,9504.04,7.56,17.00,0.00
1453,16,4655.97,132044.08,60266.58,62465.57,9311.94,7.70,15.00,0.00
1454,16,4744.00,131888.96,60173.98,62227.98,9487.00,7.56,24.00,0.00
1455,16,4558.01,131710.34,60061.15,62532.16,9117.02,9.22,22.00,0.00
1456,16,4658.98,131609.52,60004.78,62287.77,9316.97,7.98,17.00,0.00
1457,16,4678.03,132548.95,60457.43,62734.45,9357.07,7.56,29.00,0.00
1458,16,4628.96,132798.89,60570.49,62970.47,9257.92,9.22,20.00,0.00
1459,16,4625.01,131875.20,60019.09,62606.09,9250.01,9.39,16.00,0.00
1460,16,4717.03,132060.88,60249.40,62377.41,9434.06,7.70,19.00,0.00
1461,16,4604.97,131847.26,60121.66,62515.65,9209.95,7.98,22.00,0.00
1462,16,4738.00,132639.06,60583.03,62580.03,9476.00,7.56,25.00,0.00
1463,16,4724.99,131968.82,60185.92,62333.92,9448.99,7.70,16.00,0.00
1464,16,4616.99,131222.64,59679.84,62308.83,9233.97,9.56,22.00,0.00
1465,16,4679.05,129838.27,59323.58,61155.60,9359.09,7.84,27.00,0.00
1466,16,4605.98,131217.38,59857.72,62147.71,9211.96,8.58,15.00,0.00
1467,16,4591.03,132276.89,60366.41,62728.42,9182.06,7.84,11.00,0.00
1468,16,4532.98,132314.54,60508.79,62739.78,9065.97,7.84,24.00,0.00
1469,16,4544.98,131630.34,59994.70,62545.69,9089.95,9.39,24.00,0.00
1470,16,4570.00,130767.94,59727.97,61900.97,9139.00,7.70,20.00,0.00
1471,16,4652.99,132365.81,60355.91,62703.91,9305.99,7.84,24.00,0.00
1472,16,4616.97,131755.16,60031.62,62488.60,9234.94,9.39,19.00,0.00
1473,16,4709.91,131211.61,59806.91,61984.87,9419.83,8.13,17.00,0.00
1474,16,4642.15,131867.33,60171.98,62411.05,9284.30,7.84,24.00,0.00
1475,16,4653.98,131725.32,60189.69,62227.68,9307.95,7.70,31.00,0.00
1476,16,4723.00,131993.07,60215.03,62332.04,9446.01,7.70,24.00,0.00
1477,16,4628.01,131214.34,59803.16,62155.16,9256.02,9.39,16.00,0.00
1478,16,4596.00,132404.93,60462.97,62749.97,9192.00,7.70,19.00,0.00
1479,16,4698.01,131873.37,60083.17,62394.18,9396.03,7.98,21.00,0.00
1480,16,4595.00,131379.10,59950.05,62239.05,9190.01,8.43,18.00,0.00
1481,16,4626.99,131267.79,59941.91,62071.90,9253.99,9.22,19.00,0.00
1482,16,4708.94,134593.33,61386.24,63789.21,9417.88,8.90,28.00,0.00
1483,16,4785.03,134547.74,61398.34,63579.35,9570.05,7.43,19.00,0.00
1484,16,4734.01,134932.21,61598.10,63865.10,9469.02,7.56,21.00,0.00
1485,16,4671.98,133765.55,60995.80,63426.79,9342.97,7.70,21.00,0.00
1486,16,4763.00,134673.99,61448.99,63698.99,9526.00,7.56,25.00,0.00
1487,16,4918.99,134745.82,61423.92,63483.92,9837.99,7.43,21.00,0.00
1488,16,4748.05,135169.32,61645.60,64027.62,9496.09,7.70,15.00,0.00
1489,16,4783.98,134870.33,61532.69,63770.68,9566.95,7.43,27.00,0.00
1490,16,4784.99,135262.86,61796.94,63894.93,9570.99,7.43,21.00,0.00
1491,16,4728.02,133872.57,61052.26,63364.27,9456.04,9.22,19.00,0.00
1492,16,4775.98,135423.44,61851.74,64020.74,9550.96,7.43,17.00,0.00
1493,16,4634.99,134644.80,61410.91,63962.91,9270.99,8.90,15.00,0.00
1494,16,4671.01,134919.26,61449.12,64128.13,9342.02,9.39,26.00,0.00
1495,16,4681.97,134473.15,61330.61,63778.60,9363.94,7.70,21.00,0.00
1496,16,4779.01,132394.18,60386.08,62450.08,9558.01,7.98,16.00,0.00
1497,16,4687.00,134283.92,61204.97,63704.96,9373.99,9.06,20.00,0.00
1498,16,4736.02,134122.62,61174.28,63478.29,9470.04,8.28,14.00,0.00
1499,16,4763.01,135058.15,61625.07,63905.07,9528.01,7.56,17.00,0.00
1500,16,4766.96,135326.83,61816.47,63976.45,9533.92,7.43,17.00,0.00
1501,16,4713.01,134015.40,61152.18,63437.19,9426.03,7.43,18.00,0.00
1502,16,4692.01,133978.24,61056.11,63538.12,9384.02,9.22,24.00,0.00
1503,16,4684.99,134925.63,61591.83,63964.83,9368.97,7.70,20.00,0.00
1504,16,4698.03,135239.89,61748.41,64094.42,9397.06,7.56,22.00,0.00
1505,16,4692.71,134471.58,61366.16,63722.01,9383.41,7.70,18.00,0.00
1506,16,4767.27,134967.69,61467.50,63963.65,9536.54,7.70,26.00,0.00
1507,16,4712.99,134838.72,61462.87,63950.87,9424.98,8.90,18.00,0.00
1508,16,4567.06,132198.61,60291.74,62772.77,9134.11,9.22,15.00,0.00
1509,16,4578.98,132184.43,60242.74,62782.73,9158.96,9.22,18.00,0.00
1510,16,4563.00,131760.91,60187.96,62446.96,9125.99,7.84,18.00,0.00
1511,16,4636.02,132116.43,60334.20,62510.21,9272.03,7.70,18.00,0.00
1512,16,4545.99,131694.71,60014.87,62587.86,9091.98,9.39,12.00,0.00
1513,16,4631.99,132180.59,60374.81,62541.80,9263.97,7.70,32.00,0.00
1514,16,4641.02,131544.63,60089.29,62174.30,9281.04,7.84,30.00,0.00
1515,16,4719.98,131850.46,60134.75,62274.75,9440.96,7.56,20.00,0.00
1516,16,4694.02,131772.69,60130.31,62254.33,9388.05,7.98,25.00,0.00
1517,16,4673.01,132023.20,60225.09,62452.09,9346.01,7.56,26.00,0.00
1518,16,4650.97,131995.13,60294.60,62398.59,9301.94,7.70,27.00,0.00
1519,16,4720.98,132739.36,60566.71,62730.70,9441.95,7.70,23.00,0.00
1520,16,4758.00,135528.04,61815.02,64197.02,9516.00,7.56,17.00,0.00
1521,16,4742.03,135653.81,62012.37,64157.38,9484.06,7.43,22.00,0.00
1522,16,4833.03,134942.79,61569.36,63707.37,9666.06,7.43,22.00,0.00
1523,16,4751.97,134014.02,61168.55,63342.54,9502.93,7.56,25.00,0.00
1524,16,4773.96,135679.86,61959.48,64171.46,9548.92,7.43,21.00,0.00
1525,16,4790.03,134648.86,61341.39,63727.41,9580.06,7.70,20.00,0.00
1526,16,4794.03,133133.87,60769.40,62776.41,9588.06,7.84,25.00,0.00
1527,16,4821.01,135604.24,61865.11,64097.11,9642.02,7.43,20.00,0.00
1528,16,4822.94,135532.28,61905.21,63981.19,9645.88,7.43,24.00,0.00
1529,16,4734.05,134994.48,61529.67,63996.70,9468.10,7.70,34.00,0.00
1530,16,4797.00,135535.03,61818.01,64123.01,9594.00,7.43,24.00,0.00
1531,16,4844.96,134909.90,61635.50,63584.48,9689.92,7.43,18.00,0.00
1532,16,4611.02,133714.58,60956.27,63536.28,9222.04,9.22,12.00,0.00
1533,16,4675.97,134639.15,61423.61,63864.60,9350.94,9.22,26.00,0.00
1534,16,4650.95,135234.44,61748.29,64183.26,9302.89,7.98,18.00,0.00
1535,16,4766.02,133986.55,61071.25,63383.26,9532.04,9.06,19.00,0.00
1536,16,4726.06,135057.73,61650.79,63954.82,9452.12,7.56,13.00,0.00
1537,16,4724.01,134629.38,61443.17,63738.18,9448.03,7.56,21.00,0.00
1538,16,4640.00,133455.88,60922.95,63252.94,9279.99,7.70,14.00,0.00
1539,16,4777.96,135320.88,61744.49,64021.47,9554.92,7.56,29.00,0.00
1540,16,4837.04,134968.07,61567.49,63726.50,9674.08,7.43,16.00,0.00
1541,16,4813.98,135301.43,61762.74,63910.73,9627.96,7.43,22.00,0.00
1542,16,4760.05,134907.39,61563.63,63822.66,9521.10,7.43,23.00,0.00
1543,16,4709.98,134451.34,61357.70,63673.69,9419.95,7.56,21.00,0.00
1544,16,4783.99,134511.68,61330.85,63613.85,9566.98,9.06,23.00,0.00
1545,16,4704.99,135142.76,61626.89,64104.89,9410.98,8.43,17.00,0.00
1546,16,4815.01,135095.32,61659.15,63806.15,9630.02,7.56,23.00,0.00
1547,16,4785.97,134701.16,61406.62,63722.60,9571.94,8.58,15.00,0.00
1548,16,4806.03,135129.97,61685.44,63833.46,9611.07,7.43,16.00,0.00
1549,16,4856.01,134994.15,61519.07,63762.07,9713.01,7.43,22.00,0.00
1550,16,4750.99,135356.57,61684.81,64169.80,9501.97,9.06,16.00,0.00
1551,16,4617.03,133728.88,60800.40,63694.42,9234.06,9.39,19.00,0.00
1552,16,4782.98,134443.45,61372.75,63504.74,9565.96,7.43,16.00,0.00
1553,16,4785.00,135214.03,61730.01,63914.01,9570.00,7.43,21.00,0.00
1554,16,4723.98,134585.57,61427.80,63710.80,9446.97,7.56,18.00,0.00
1555,16,4806.02,134814.61,61382.28,63819.29,9613.04,7.56,21.00,0.00
1556,16,4785.88,134920.70,61531.49,63817.44,9571.77,7.70,24.00,0.00
1557,16,4670.08,132617.23,60428.01,62849.06,9340.16,9.06,19.00,0.00
1558,16,4675.00,134680.90,61381.95,63949.95,9348.99,9.06,20.00,0.00
1559,16,4670.99,134981.80,61579.91,64058.91,9342.99,9.22,22.00,0.00
1560,16,4776.03,134821.87,61525.40,63744.41,9552.06,7.56,16.00,0.00
1561,16,4742.97,134849.27,61539.67,63823.66,9485.95,7.70,18.00,0.00
1562,16,4637.01,134051.42,61200.19,63577.20,9274.03,9.06,18.00,0.00
1563,16,4806.00,135145.14,61692.06,63841.06,9612.01,7.43,15.00,0.00
1564,16,4738.61,135776.86,62098.91,64200.73,9477.22,7.43,21.00,0.00
1565,16,4837.41,134495.47,61325.23,63495.42,9674.83,7.43,14.00,0.00
1566,16,4726.96,134083.75,61061.43,63568.41,9453.91,9.22,18.00,0.00
1567,16,4857.03,135560.70,61832.32,64014.33,9714.05,7.43,16.00,0.00
1568,16,4812.05,134839.27,61465.58,63749.60,9624.09,7.43,28.00,0.00
1569,16,4637.96,131673.99,60031.54,62366.52,9275.93,8.28,17.00,0.00
1570,16,4665.02,132435.53,60430.24,62675.25,9330.04,7.70,20.00,0.00
1571,16,4588.00,131485.94,59974.97,62334.97,9176.00,9.22,12.00,0.00
1572,16,4688.02,131681.67,60057.30,62249.31,9375.05,7.84,23.00,0.00
1573,16,4601.01,131826.16,60056.07,62567.08,9203.01,9.39,18.00,0.00
1574,16,4677.97,132981.26,60736.66,62889.65,9354.95,7.56,29.00,0.00
1575,16,4681.40,132227.03,60305.26,62557.97,9363.80,7.84,19.00,0.00
1576,16,4694.57,132080.04,60256.32,62434.58,9389.14,7.70,25.00,0.00
1577,16,4634.03,131499.74,59942.34,62289.35,9268.05,9.06,15.00,0.00
1578,16,4576.99,129696.67,59164.85,61377.84,9153.98,9.39,18.00,0.00
1579,16,4614.04,132332.12,60357.51,62746.53,9228.08,9.06,22.00,0.00
1580,16,4560.98,131510.38,59976.72,62411.71,9121.96,9.39,19.00,0.00
1581,16,4544.01,132440.27,60480.12,62872.13,9088.02,9.06,25.00,0.00
1582,16,4581.99,132183.72,60199.87,62819.87,9163.98,9.39,19.00,0.00
1583,16,4663.01,131241.30,59786.14,62129.14,9326.02,7.98,17.00,0.00
1584,16,4686.01,131903.40,60160.18,62371.19,9372.03,7.84,13.00,0.00
1585,16,4655.99,131986.72,60245.87,62428.87,9311.98,7.70,14.00,0.00
1586,16,4546.96,130039.80,59279.45,61667.43,9092.92,9.22,22.00,0.00
1587,16,4634.04,132268.26,60373.58,62625.60,9269.09,7.70,24.00,0.00
1588,16,4526.58,129849.93,59123.51,61673.27,9053.16,9.56,16.00,0.00
1589,16,4746.44,132722.38,60582.65,62646.84,9492.89,7.56,20.00,0.00
1590,16,4627.60,131970.67,60145.84,62569.63,9255.21,9.39,17.00,0.00
1591,16,4690.39,132822.18,60619.10,62822.29,9380.79,7.56,24.00,0.00
1592,16,4684.96,131659.83,60105.47,62184.45,9369.92,7.70,16.00,0.00
1593,16,4578.05,130182.31,59394.60,61632.62,9155.09,8.58,22.00,0.00
1594,16,4653.95,132071.71,60313.41,62449.39,9308.91,7.70,16.00,0.00
1595,16,4656.05,132239.29,60322.59,62604.61,9312.09,7.84,22.00,0.00
1596,16,4731.97,133340.16,60792.62,63084.60,9462.94,7.56,18.00,0.00
1597,16,4627.98,132085.41,60095.73,62732.72,9256.96,9.39,24.00,0.00
1598,16,4621.02,132216.63,60369.29,62605.30,9242.04,7.84,21.00,0.00
1599,16,4703.04,132387.13,60419.52,62561.54,9406.08,7.70,18.00,0.00
1600,16,4637.97,131892.15,60223.61,62392.60,9275.94,7.56,19.00,0.00
1601,16,4709.03,132205.71,60241.32,62546.33,9418.05,7.84,25.00,0.00
1602,16,4655.97,131964.15,60148.61,62504.60,9310.94,8.13,13.00,0.00
1603,16,4641.96,131502.73,59931.42,62286.40,9284.91,8.58,15.00,0.00
1604,16,4688.06,132062.68,60256.77,62429.79,9376.12,7.70,15.00,0.00
1605,16,4618.97,131771.22,60072.64,62460.63,9237.95,9.06,10.00,0.00
1606,16,4676.02,131693.66,60039.30,62302.31,9352.05,7.84,17.00,0.00
1607,16,4595.97,132646.99,60572.54,62882.52,9191.93,7.98,12.00,0.00
1608,16,4663.02,131786.59,60100.27,62360.28,9326.04,7.70,13.00,0.00
1609,16,4710.03,132289.82,60249.38,62620.39,9420.06,8.13,13.00,0.00
1610,16,4508.97,132271.19,60489.63,62764.62,9016.94,7.70,8.00,0.00
1611,16,4638.03,131461.83,59917.38,62267.39,9277.06,9.22,19.00,0.00
1612,16,4711.97,132387.23,60437.65,62525.64,9423.95,7.56,14.00,0.00
1613,16,4696.02,132056.49,60219.22,62445.23,9392.03,7.70,24.00,0.00
1614,16,4724.97,132538.16,60507.61,62580.60,9449.94,7.56,26.00,0.00
1615,16,4570.99,129811.80,59320.91,61348.91,9141.99,7.70,26.00,0.00
1616,16,4681.02,132200.51,60282.23,62556.24,9362.04,7.70,16.00,0.00
1617,16,4669.00,132599.07,60478.03,62783.03,9338.00,7.84,27.00,0.00
1618,16,4605.99,131434.68,59919.85,62302.85,9211.98,8.28,17.00,0.00
1619,16,4565.02,130781.50,59745.23,61907.23,9129.03,7.98,19.00,0.00
1620,16,4676.00,132569.97,60423.99,62792.99,9353.00,7.84,21.00,0.00
